arcId,title
B34GDP5OOVAPFKFY3WTL234WWE,외환위기 때 한국 덮친 핫머니 이번엔 조용한 3가지 이유
TJXMXJMWNFCGFPNDCOTYO6X5BI,10월 황금연휴 해외여행 항공권 예약 2000 늘어... 인기 1위 지역은
J3ZKD5ZOJNE7TBX5LGWLY33SZI,"고물가에 700톤 쌓인 제주갈치, 최대 40 할인하네"
N53SGAUFJZGHPKOOGMIEQ7P36A,"TV 놓을 자리 필요없어 ... 이대남, 1.5평에 월세 백만원 내는 이유 [왕개미연구소]"
IWRYBDQOLNFAHCXY6NY5J3RFEU,판교 파바에만 있다? 개발자 줄 서는 머리 좋아지는 빵 뭐길래 [라인업]
MSYBEEKZEZC2TPQH5EWBNGI3PY,"다섯 아이 엄마, 아토피 둘째 위해 개발한 비타민 샤워필터"
NEOI67VD3NBCXCJWJMBNU6TRP4,층고 시원하게 높였을 뿐인데 짓자마자 통임대 할게요
2IJKSL3YUZCJPHYHDHEWJRST4U,다이슨만 있나? 삼성 사내벤처가 작정하고 만든 괴물 스펙 고데기
GBYFDTVSV5EJZNIDSCOIR5MSNA,한국계 3명 천재들의 상 맥아더 펠로에 선정
PUI3ZFK4B5F5FIOZLNNK76J6NY,한국과 대만의 엇갈린 처지
B7X46SKR3VFWRPIXTYUPPCHMHY,쥐 뇌에 인간의 미니 뇌 이식 사람 뇌 가진 동물 신호탄?
HBPK5ZOKSFHUTDJVPYH2YXV26A,"너무 비싸, 골프 접어요 중고 골프채 쏟아내는 MZ세대"
QIXYG6BQFNAIRJCXECN5UY2TIU,34 번역가 3만명 AI로 보조 넷플릭스 디즈니 세계 자막 시장 장악한 한국인
NYS7JMW3GFGKFNTUPR5DQWOBFU,"1척에 3400억 LNG 선박 수주, 올해 한국이 싹쓸이했다"
I5HZ5I6EBNH6FC3K25TKAIPZYY,이자 5 준다고? 예금으로 돈이 돌아온다
PQ6ZFBP5ZND5FOCILLMALPCH3I,카카오 이어 SK C C 대표도 불편 겪은 국민들께 사과
PHOLOR52EBE45I5PXWQ3AEO4QE,카카오 먹통으로 반사이익 누린 이곳
ADXKW3HPYFCDTALBW77R3WUR7M,라인 쓰세요 지금 우티앱으로 카톡 먹통 되자 홍보 나선 경쟁사들
4CJUMZHX4RGSJKOSQA2HWIJ6M4,카톡 장애로 업비트 로그인도 말썽 멘붕 온 코인러 강제 존버냐
CWUR3C4V55GTDHDP4NDSWQ2BQI,카카오 전원 복구되면 2시간 내 정상화 가능
QUKEBRZTY5FEBJSQI2OZYWZGDY,카카오에 백업 데이터센터 있는데 왜 먹통인가? 물었더니
Z3XUVNI6ORBLJMFWQ7HHROOUME,카카오 데이터센터 화재 카카오톡 택시 페이 모두 마비
ZHBEFM4VNBETHDZL7QHN5BPXRI,카카오 데이터센터 화재 카카오톡 택시 페이 모두 마비
5JEUZZ4Y6BAB7DKCLERZPS6YGA,"현생인류와 네안데르탈인, 유럽서 최장 2900년간 공존"
6IP22YFAK5DGXCDVX4GCWULZC4,그림에 자신 없었던 미대생 작가 대신 선택한 일이 운명이 됐습니다
EN3XGQW53JC4XL344WF6ZXNQOI,"유명 호텔도 납품, 30만원 대에 32병 보관하는 와인 냉장고"
UNDQEBARNVAV7ADKXNFVW37IM4,제발 집 좀 사주세요 여기저기 아우성 하반기 더 힘들어진다
X23D3MGYDBB4XNJKJP2SCI6OUA,"세계 3대 신평사 한국 경제, 외환위기 때와 다르다"
2FLD5Z3VY5GIZKBWBDSBZV5C7A,"카카오 초유의 먹통 사태에 과기부, 재난대응실 설치"
XRJCZVX3GVGLPIB5CLVONPCEXA,5000만 이용 카카오의 셧다운... 초연결사회가 초먹통사회 됐다
RAKBEOYM3RFS3J744YLVPNUEOE,화재 예상 못했단 카카오... 네티즌들 식당도 그 생각은 한다 뻔뻔한 변명
6OB4AY733FGWLPA4DSDLRJJBYU,한국 국민소득 이탈리아 추월 1년만에 재역전당했다
HFH6XZQD2FCQ5POJWO5ISNSJ7M,"6개월 올스톱 둔촌주공, 17일 공사 재개 일반분양은 언제?"
5HMH5VWKY5HKJAIR2TDLWNJIRA,카카오 카카오톡 PC버전 로그인 정상화
YRREP6H33NGWPH6CRLLG5RV2EE,없어서 못 산다 경기침체 비웃는 나홀로 호황 업종
I52YC5JITFC7BIB3DYW2HMUQ74,"카톡 올해만 5차례 장애로 이용자 이탈 가속화 라인 우티 앱 순위 1, 2위"
FNJGED257ZAZ3K6WPWIJ2AI3QU,이건 떨어진 것도 아니라고? 수원의 강남 광교 운명은
O6DVHZY3NVCRTJQWH7Y4GAT5NA,송파구청장 문화재청 문화재 독재 로 한강변 재건축 다 멈출 판
74GTFWOOOBAGROU7OXFXXLQJ54,"6년만에 6배 수익, 그림 재테크 이렇게 했습니다"
45SKIKUGNNFGRINADXZBIG3SKA,바이든 강달러 전혀 걱정 안해 경제 강하다
QT7QCZTK5VAE7O5VE7ZN4RCTLQ,"무사안일, 비용절감, 책임회피 3대 고질병이 카카오 참사 불렀다"
WPGXNOX5HFC4RGYL6Q765D5UN4,"SK C C, 보험 보상한도는 70억 불과... 고객 피해는 보험으로 해결 안 될 듯"
DQO5I5J6KRGJZMHYITQYCOZPLQ,"범롯데 푸르밀, 전직원 370명에 돌연 정리 해고 통보"
UOSYAWC6FJCHFAQYLQSHLPGETU,"다시 살아나는 넷플릭스, 그러자 주목 받는 한국 주식"
LLYUTPWXFBC55AYTFGTRSDCD74,"범롯데 푸르밀, 전직원 370명에 돌연 정리 해고 통보"
BGKLQWRX45ERBE6ON7O2YCEM5I,이재용 맨주먹 대한민국이 이만큼 발전한 것은 기술인재 덕분
42ZFM4BPXZAGXNUDE6PV7QFRYY,이제 메뚜기도 가축입니다
3JYG6CZZXJALBPG44UHCABILQQ,카카오 사태 악용해 사이버 공격... 가짜 카톡 파일로 피싱
XY3HFY33URAYVJUY3FOBNQQV34,"비닐도 안 뜯은 아이폰 1세대, 미국 경매서 5600만원에 팔렸다"
5Z64JVY6WRGLRI7HVQKWH2BVWQ,"식당 사장이 꿈이라면, 식당서 메모부터 하세요 스타 기획자의 꿀팁 [사장의맛]"
CLYTRJSCJFE6HICMNQ5STSBE4A,"아시아나항공, 대한민국 축구 국가대표팀 래핑 항공기 선보여"
3BW24ZOIWZBRNJPHZVRI23RQ2Q,"회사 이름까지 바꿨는데, 메타버스서 고전 중인 메타"
6FBLHTBPXVAKTCP5LV5B4TZRIY,자산 시장 붕괴 시킬지 모르는 쓰나미
TVS3NOE2H5B2RNKL35LBIJMWDQ,애플 신경 안써 삼성전자 부사장의 근거 있는 자신감
3GCNUINZSNEBZKUGL5U244KBNI,"전문가 카카오, 자체 데이터센터 안짓고 문어발 확장만"
3EUO3ZYPGRGSNATAEQT4XDOPFI,테러 우려에 위치도 공개 안한다... 서버 호텔 데이터센터의 모든 것
R36QQVODGNDVHDYZJSIKCY5EAE,카카오 주요 서비스 16일 밤 복구... 서비스 완전 복구는 언제 될지 몰라
IAISAE7AHVEX7DTM52TFEZLXNM,"덩치 키우기 급급... 국민 메신저 카카오, 자체 데이터센터가 없다"
HGGPS576VFDLFB3DDOZH436GWQ,"카카오 네이버 등 반대로 데이터센터, 재난관리 대상서 빠져"
2XNYKZFRYVGQTKUGCUS54UETTI,카카오의 플랫폼 독점 피해는 국민이 떠 안았다
AK3XQKQWQFFBXH3VHWZQY7M3KQ,카톡 등 무료서비스는 보상받기 어려울 듯
JMTG2FG335DVJPCUPTHTLQ7WSQ,최태원 엑스포로 어젠다 선도국 도약 기업은 성장해야 경쟁서 생존
AVTG3VDEBJHYDJJNHEORQTJ4UI,[부동산 100자 정보] 성원토월그랜드타운 리모델링 시공사 선정 외
5SEP7ZZ5TJFUVIGK3WLOC2RG5I,[기업 브리핑] UAE 두바이서 자이텍스 행사 참가 외
IZHAW7WDUZEEDKBZPZWHVJ5CZE,파리바게뜨 진출 런던에 1호점 열었다
EIOCGWP3YVDT7DSTYAOWYDREAE,"밀키트에도, 티셔츠에도 골목 맛집 간판을 붙여라"
EAVJKXLKERGNPOPFJFL5OKZHSI,204만 카카오 개미들 오늘 증시가 두렵다
GYZTIC4EIRBNRNESZRIOYAY5CM,"집은 남편 명의, 아내가 시골집 상속 종부세 낼 때 1주택 혜택 못받는다"
K2EUE6CHVNHBXH72AOVPH4HHYA,백화점 지하의 젊은이 수십명 다단계? 팹리스 인재들
46BPXSTGGNH3ZMBNO65ICAIP4Q,[모닝] 5대 은행 정기예금 이달 들어 16조 증가
LVZC6O7YCFDINCICFMLHZD35V4,정용진이 업무에 참고하라 며 올린 사진 한 장
T7OUXR2SGRFUZAYO6KMHQKVKI4,[ 톡] 내년 성장률 1 대 그칠 것 하나금융연구소의 용감한 경고
6XQZ4ICHAJGFDGRA7RMZOUHAOM,"현대차 기아, 리콜 비용 3조원 3분기 실적에 반영"
HTYW63RJYNB77JEVVRWKVGKL6Y,"잠수함까지 품은 한화, 한국의 록히드마틴 될 수 있을까"
VYRPAMQYQZCZ7DH4BQD6RGDAVA,둔촌주공 재건축 재개됐지만... 입주권 가격은 1년새 8억 뚝
TNTGKIGG35BLZF72LPTKAH2RLQ,500 L 한통에 3억원짜리 생수 만드는 스타트업 [쫌아는기자들]
H3ATUIV4SBD5BGOVEM542DDP2Q,"밀가루 전혀 안쓴 단백질 빵인데, 일반 빵맛이야"
NLVTATOYPBFK5FVETYPZZXZT6Q,드라마에 나온 그 신기한 금고가 한국에 있는 거였어?
3JWI7PIUF5DIRLS3BZ5H2QGS4Y,"뽁뽁이 대체, 바깥 훤히 보이고 더 따뜻한 창문 단열 필름"
CSGX7AAGRBBPFKOVPZ7I7RHOHU,"위기의 아빠 자동차 부품 회사, 딸이 증권사 사표내고 연매출 60억원 탈바꿈"
WEQPPHO3Q5C4HJGERKS35AWY7Q,철강기업 포스코의 승부수 이차전지로 매출 41조원 찍을 것
HASXHMUMDRHMJLOXL57ODJ56MY,주택담보대출 금리 오늘부터 또 오른다
4AWOXZDFVJBSTFQBG7GRLEHS7Y,인천공항서 국감 이동은 전기카트로
IEMNIM662FALLHG43UDVIUOX44,"상생 약속하고선 카카오, 계열사 138개 중 겨우 10개 줄였다"
PJ53WNOEEJDKZOINXXG7KLNLTA,"MB때부터 문제된 플랫폼 독과점, 매번 자율규제 내밀며 피해갔다"
O72DTJCCSRGVLLN47ICLV2XPRE,"은행 주담대 7 인데 신보는 직원에 1.7 , 캠코는 2.7 대출"
OY4FCHGOTJH5LAJRZIK233T7CM,한국 화장품 TV 사자 해외 역직구 4000만건 사상최대
UCOOF5V6CRCYHBD5VZBSGAKDAE,손흥민 김민재 날아라 카타르월드컵 한달 앞으로
5PEFEZFL4RBYPOQM5A3QFHKHTA,"최태원 김범수 이해진, 24일 국감 증인대 선다"
5E5RJD7SUREYZAE2J6VPNXLUVA,전세대출 올해 1727억 못 갚아 그중 절반은 2030
66CSQ336G5FSNE3USOZ3GVU4LQ,논란 시달리던 원안위 진짜 전문가로 채워야 국민 안전 책임집니다
H7DNWQVEEND6XNHILOXREHO7PY,대걸레가 나홀로 코트를 닦아요
NTVPVL2WKBA2VLHAXHVXLSCIZA,전기차 탈중국 위해 세계 차 업계가 몰려가는 나라
H6DHX46EVBH4TFQC3T37PHB4UQ,"금리차 3.3 인데 저소득 근로자용 햇살론, 이자 비싼곳에 더 몰렸다"
VXH2Q4WBUFBQ7IW7GRIZYBMUAQ,날씨 추워지자 난방용품 판매 늘었다
ETDIKRXK7ZGVTL4X5N3T2HJ47A,증안펀드 10조원 재장전 2000선 흔들리면 쏜다
7W4XCFI3I5B7DCGA4W2XQE2KRI,증시 연말엔 오른다 더 떨어진다 정확히 반반
7JVXW3K3GZE6JJSBLNDHLP2DWE,이 냉장고 팔릴까요? LG가 출시 전 찾는 도사님 은
ZLA4ESNKW5AYDEJVRBER7RVFHY,[단독]빚투족 죽을만큼 힘들어 강제처분 당한 주식 1위는
BUVXEK7EYZDSNMIWIHK77UC2CU,한은 총재 자본유출 징조 없다 환율 장중 1440원 넘어
O27YQSDWGZHTDDFGOBRAYBQ6DI,"남는 곡식 정부가 사들이기, 40년전 유럽선 이미 실패했다"
4LQCSYHPUVE55KSKWEUNOCHLPE,하얀 석유 리튬 가격 2년새 10배로 톤당 1억원 돌파
FHQAORRVUZEBBPLS2PFDCOJAJI,집 50채 보유 투자 전문가 고점서 40 빠졌다면 매수 고려를
VDBUXACH5RHZ7GX6WNRH6JSQJU,"직장인 평균 점심값, 서울에서 가장 비싼 동네는 [모닝]"
UYV5KELDPRHBPNXQ3CWF454FEM,단독처리한 양곡관리법 기재부도 반대했었다
TZZAD5JRXVBBFI4KX5YK3ITCEQ,"정부, 명태 고등어 오징어 비축 물량 4000톤 푼다"
T7QGPWOCHRDNZLKUXOUUPYZZ3A,강남 전셋값 더 떨어지나 2년간 1만6000가구 입주 폭탄
22FOG34NWBE2JHJY6DRYMZQFVQ,"카카오 남궁훈 대표 사퇴 막중한 책임감, 보상책 빠르게 실행"
WMJ7KPNZJFHKPCHV26RWNMDRIA,마포 33평 아파트 8억 쇼크 1년새 반토막났다
3KICZNFOURCWRHMV7ONS6GGMD4,신형 그랜저 베일 벗었다 옛날 각 디자인 느낌 나네
OLIWC7QH3RDURAKHLGLLDPIQZI,"남궁훈 카카오 대표, 먹통사태 에 사퇴할 듯 오전 11시 기자회견"
2GPKXB6R7JF7FMQ5ZEGMK4L4TM,고마워 우영우 넷플릭스 구독자 3분기 241만명 늘었다
RPISNOSXAVCUFCOZMPTPVXRMSA,"SK C C, 판교 데이터센터 전력 공급 100 카카오는 11시 기자회견"
6XATJROXUFH4PDZIAZTJYISJTE,"미대 근처도 못갔지만, 여행 가이드하며 혼자 공부한 그림에 수집가들 줄섰다"
CEPMVBOH45AUXDL2STNE5PDLLU,전세금 4억 돌려줘 소송걸어 이기면 월 400만원 이자 받는다
WJXVYOBQYNF7LIFPDAS4D756PM,"선풍기 날개 떼고 끼우면 공기청정기로 변신, 2만원 대"
E72B37HHHJGQHHEU2F5DGJH2AI,"차가운 빵은 따뜻한 와플, 찬 밥은 볶음밥으로 순간 변신"
PJI5RKVMJFFBHDIWOQZUFRTELQ,"엔화 끝모를 추락 150엔 육박, 32년전 버블경제 수준"
ZOEUZ6DYVFH4RCLQZQXXFB52A4,집 싸게 판 사람 나와 중개소 색출 비난 퍼붓는 이웃들
BZKNAPYQONDX7OM5OQ6BUP5DPA,데이터센터마다 ESS 폭탄 카톡 사태 또 터질 수 있다
4HIEFHNPNJDC5DJJOIE5HX3XXM,3억 퇴직금에 4500만원 세금 10년 연금으로 받으면?
WWSS72QMMNAFFC52SHLT2ME7PU,"이틀만에 옷 생산 이랜드패션, 영업익 2000억 넘길듯"
R4A5NKDKWBDSLFXLH3KRN33EHY,삼성전자 이재승 사장 전격 사퇴
MPJFHRE6M5GAFMW2NPUMF3QYEI,비관론자는 곧 랠리 강세론자는 위험 증시 전망 혼돈
OGYTHHUB7JDQ3PBIB54UQTGS4Q,병뚜껑 연구에 반평생 바쳤소 그래서 특허 250개 출원했소
6QJ5PYELTBBFPLDJYEY43DEKRU,"돈 더 달라 공장 올스톱 조선 철강, 1년 내내 파업"
7VZP6NEOZFEUTG36YR6VWHHM64,6 정기예금 등장
3I2EC5XSYBD7PPZP4X5U33XZIE,이런 예금은 지금 즉시 해지하라 초고금리시대 저축 꿀팁 4가지
2Q2PWHNVLFBKHGCH6GJOYAH5YE,땅집고 옥션 알스퀘어 특별전 3300억 매물 쏟아진다
4Q4FFQ7YEVBTHKQWDMI4EV4WDU,"드론 무인 잠수정 코인 신기술로 커진 악마, 돈을 빨아들인다"
U4SX5AOE5FFMXOPNRJYDP7FHBY,로봇트랙터가 알아서 파종 제초 수확 8년내 완전 무인농업 이룬다
VCWDXOIEEZDKVOJAPOZA457CD4,"10 는 혁신, 40 는 욕망, 70 추억 폴로티셔츠로 제각각 꿈을 입는다"
P6NB6FMUS5AC7HG7SOXAR4YUKQ,감세안 파동 일으킨 영국처럼 이탈리아도 불안하다
FU44O5KWAFAUJM4RVDQXAYI6HE,"32년만에 150엔, 14년만에 위안화 추락 아시아 금융위기 경고등"
G2E2ZD7QVRFYHHLTCEK74AGVEM,"도망 안 갔다 주장 권도형, 결국 맞게 된 상황"
GLQ5D6ROWNBOTPNZCCQF5N2PAM,"작년 25억 매출 올린 보험왕, 그녀의 영업 비결 오방십콜"
2DNT3B3BE5EZZMDS4MOCJFMUQE,"저축은행 예금금리 6.5 접속자 폭주에 서버 마비, 영업점은 오픈런"
4X7ZHMAT6JGH7KA4LBGYBZ4Y3Q,"개미들, 먹통 사태 이후 삼전 팔아 카카오 샀다"
FA4PU2M73FBBNHWSD4DENXDXE4,"대형 교외 매장의 상징 이케아, 도심형 대거 여는 이유"
KZRVSNHWIFFZ7NYF4JLZWDDUKE,자격증 따게 하고 1년 재직 서약서 강요 위법 아닌가요
ZYLEDAWP7BCRHCC67ZW6ZLMFHM,적기냐 새냐 2차대전 레이더병 딜레마가 낳은 신호탐지이론
65DCFDCCXRDDVPVKOGLGNOTNAQ,"더 내리기 전 팔자 공급 폭탄 인천, 단타거래 전국 1위"
BJDRSXHWKJGKVLD7TWH7KF54JY,"15 상공서 쏘고, 연료없이 원심력으로 튕겨내고 로켓 발사의 진화"
NXMH4ZE7YRCNTBK5ZCKH4XUMIA,"네안데르탈인 아버지와 딸, 5만년 만에 모습 드러내다"
WWQ6R5KEAVD47NQ6HZPNGFR5WU,은마 서울시 심의 통과 20년 숙원 풀어 강남 재건축 탄력
BXY5OTZY3JDLZEKPDC2TOKVDTM,국내 데이터센터 22 예비전력 구축 안해
XPUJ4D4ARVFTXPPNXSWFPPAOQY,데이터 이중화 제대로 못해 피해 보상 최대한 빨리 하겠다
UH7FLUVVIJD5TG7JTDW23545GM,쌀 의무매입땐 예산 2배 늘어 스마트팜 사업 포기해야
S7OHFEEGUJG7RBBACUG25IC56Q,2년 넘게 구직 실패 눈물의 취준생 35만명
CJJQQGD6B5EA5ERBGK6AO3IMFA,볼커의 실수 교훈 삼는 파월 고금리 2년 이상 끌고 갈듯
PEN2JH2IF5GYPJ6D7BHL3N3FAI,개미는 청개구리? 수익 낮아도 주식 채권 ETF에 몰렸다
VGOFIKPXPBHETI6NEOAQ7GUYAE,의사 등 전문가들이 꼽은 인류 건강에 기여한 N .1 기술 은?
MZ6QCZWY3ZEZ5CYVOG6IY2JJYQ,하늘을 나는 택시 타면 이런 기분일거야
CFUAK5ULA5DNVN7DJO4FUBPMUU,"6분 사업 설명, 송곳 질문 제2의 저커버그 찾는다"
4US23NHHFVGOVITQUNCI4OZCMY,눈에 띄어야 안전합니다
SZAR2EYSMZEBTOC2O5SWV4P5OQ,포스코 3분기 영업이익 71 급감한 9000억원
OYX363HEUFBXHK4VQ2Q4PTAY7Y,75 8시간 추가연장근로 종료되면 대책 없어
KN7LP2QCCFHCLLEZ2LPY2REIZE,"만기 전에 깼는데, 이자 다 주네 중도해지 예금 이 뜬다"
4KANYDS5WFC5XCGRY2YZUIAUZM,"UFO 아닙니다, 인간이 만든 우주선 브레이크 입니다"
TMA45T7AYJDRPO6ANQVKQKVKS4,"국세청장 종부세 특별공제, 11월 고지서에 일괄 반영 어렵다"
HVJYI55OJZFSBOGUX6X5NIW3L4,증권사가 위험하다 부동산 PF 부실로 보유 위험액 33조 돌파
VD4CDRCQD5HQLGRUI34GDIC474,아파트값 10배 되는 동안 늘어난 증여세가
OJ5ESDKOX5C5RADSUXGNNUEWL4,노무현정부 국민경제비서관 지낸 진보 경제학자 정태인 별세
ZR47XLBEUFDKRB4XA762H4KSP4,급등하는 국채 금리 2년물 국채금리 15년 만에 최고치
2KPXPBV4XJFMHKRLBNRWDPGOIY,"페라리, 자존심 꺾고 만든 SUV 국내 공개 가격 수준은"
3LMDUFWIHFGORFVJQGKCQL5JBU,"아이오닉5, 모터트렌드 올해의 SUV 선정 모든 것을 다 갖춘 차 극찬"
IMRDWESZXNFKHCNB5366XXKQI4,"SPC 허영인 회장 책임 통감, 엄중한 질책 받아들인다"
44REZIFOMZCQRBVW7THGWRX4WQ,"집 50채 보유한 프로 , 어디 먼저 파나 봤더니"
VQTUYRL5MNEI7IMMEAN7DLJVGU,"한달만에 1000만 돌파 KCC, 이 남자 내세워 광고 대박쳤다"
34APNPWDLFDXZOFFMW6HILFI2I,셔터 내려 6 이자 찾아 강남벨트 몰려든 뭉칫돈 [왕개미연구소]
JIEP36YZ7FACFDAOHR4W3KTUM4,"3대가 모은 작품만 600점 신진작가가 대가로, 가장 보람되죠"
M27T2YLX2FADNIEXFHRL6RYP5A,"연준 위원 매파적 발언, 국채 금리 급등에 뉴욕증시 하락[블룸버그 마켓랩]"
IJSN7QW6PVF23JTMEUBDOHAH24,"원전 수출 청신호 한수원, 폴란드와 2주내 수주 의향서 체결"
3A4KUBXDPRFMXNGEACZDP7P6MI,", 배터리 광물 생산 4조 지원 , 남미 아프리카 광산 눈독"
2VP7MXAW7VARLFOJS5UHTZ7DUM,"명절옷? 이젠 운동복까지... 한복, MZ세대에겐 일상패션"
EWQQPJQ4T5EWBDAUPSFGJ4REKA,"맥도날드까지 햄버거 빅4, 한꺼번에 매물로 나왔다"
2YVANOCPZNG7BNP3XB45WXLZZM,레고랜드 부도 패닉 150조 대출 금융권이 떨고있다
XE7GFZCKINBRJPXSYLVVS3GNXY,돈 빌려 상장사 M A한 사모펀드들 미샤 공포
MMFWW3XFCFA53GJXJ2JIBQ7UU4,전기차 2만대 쌓였다 테슬라가 보내는 불황 신호?
LRLRJOUNCRAYLPPXP546TAXFMM,"일본 탐사선, 소행성 가스까지 가져왔다"
VXGKUEQXDBBF3FTFWNCMTEOH4M,금리 인상 속도 조절 가능성에 뉴욕증시 상승[블룸버그 마켓랩]
WTMGQIQV3NEFVKVBX24RQP2ZQA,자동차 회사 아니었어? 벤츠 GM이 뛰어드는 신사업
